mofname,target
gra+N639+N133+E154+E4,502.9684463
gra+N639+N172+E4+E47,464.7441604
gra+N639+N206+E11+E171,537.0623306
gra+N639+N300+E0+E34,591.5738285
gra+N639+N300+E206+E70,541.965653
gra+N639+N300+E24+E16,537.3445214
gra+N639+N391+E180+E204,548.4906059
gra+N639+N482+E174+E212,568.0273181
gra+N639+N572+E122+E5,509.7721587
gra+N639+N651+E14+E64,517.7743752
gra+N639+N651+E226+E102,420.1219703
gra+N679+N133+E201+E39,459.0559513
gra+N679+N133+E24+E47,483.5861834
gra+N679+N133+E24+E5,488.8235789
gra+N679+N133+E94+E196,434.7659367
gra+N679+N206+E83+E106,436.1843045
gra+N679+N242+E141+E59,468.8760849
gra+N679+N242+E59+E59,415.0068019
gra+N679+N482+E145+E106,456.9218476
gra+N679+N572+E9+E94,429.2017421
gra+N679+N651+E157+E203,476.2571245
gra+N682+N172+E30+E91,458.6011969
gra+N682+N254+E37+E25,549.9505388
gra+N682+N482+E27+E128,526.46415
gra+N682+N671+E51+E77,527.9872257
gra+N687+N133+E120+E19,550.0413216
gra+N687+N172+E34+E28,449.7246246
gra+N687+N383+E84+E175,570.1752086
gra+N687+N391+E12+E68,463.500324
gra+N687+N651+E156+E23,518.294634
gra+N687+N651+E193+E211,490.6682161
gra+N687+N671+E224+E78,481.151123
gra+N695+N133+E198+E170,484.414991
gra+N695+N133+E84+E188,526.2241148
gra+N695+N172+E21+E221,469.1527958
gra+N695+N206+E145+E181,470.7021303
gra+N695+N254+E111+E172,472.948357
gra+N695+N300+E195+E209,487.4415402
gra+N695+N383+E51+E176,514.7443511
gra+N695+N482+E224+E185,524.2387971
gra+N695+N572+E9+E148,430.1875258
gra+N695+N651+E115+E18,544.3598729
gra+N79+N133+E232+E108,486.5578029
gra+N79+N172+E201+E166,531.2879978
gra+N79+N206+E113+E189,475.8099919
gra+N79+N300+E67+E88,541.1949254
gra+N79+N482+E104+E228,530.9914036
gra+N79+N572+E26+E8,502.8062846
gra+N79+N572+E47+E196,447.7157053
gra+N80+N172+E116+E53,481.7807562
gra+N80+N206+E94+E222,472.2154418
gra+N80+N300+E13+E107,498.585115
gra+N80+N300+E157+E165,498.2998687
gra+N80+N364+E198+E48,532.3835947
gra+N80+N383+E233+E3,495.8541121
gra+N80+N391+E28+E122,431.3120034
gra+N80+N482+E108+E217,547.5789918
gra+N80+N572+E194+E114,410.7209248
gra+N80+N651+E185+E179,496.3413904
gra+N80+N671+E33+E24,453.4575238
gra+N96+N133+E78+E121,444.7821369
gra+N96+N172+E96+E32,477.2052451
gra+N96+N206+E126+E190,515.6811254
gra+N96+N242+E66+E149,570.7351342
gra+N96+N254+E81+E151,552.7976363
gra+N96+N300+E173+E163,549.1855434
gra+N96+N364+E1+E69,500.5333809
gra+N96+N383+E184+E96,565.6525254
gra+N96+N383+E7+E181,439.309396
gra+N96+N391+E161+E6,427.7140314
gra+N96+N391+E190+E6,497.8431021
gra+N96+N482+E0+E5,587.3145456
gra+N96+N482+E161+E106,425.7697087
gra+N96+N572+E98+E2,453.6635391
gsi+N109+E52,543.9779734
gsi+N109+E66,587.2708524
gsi+N113+E215,546.7325562
gsi+N113+E27,525.3443731
gsi+N113+E72,567.8274623
gsi+N115+E216,540.2220975
gsi+N115+E58,502.4582367
gsi+N156+E34,489.2364086
gsi+N164+E34,522.7974775
gsi+N164+E69,556.5701105
gsi+N172+E175,527.5495463
gsi+N172+E92,536.6526364
gsi+N184+E108,567.1050747
gsi+N188+E70,539.7965683
gsi+N2+E183,479.895285
gsi+N215+E146,554.2395119
gsi+N215+E44,544.2578984
gsi+N215+E8,525.6330194
gsi+N238+E38,490.7065942
gsi+N238+E63,548.6299955
gsi+N256+E132,547.5409663
gsi+N256+E38,494.7380171
gsi+N276+E166,528.3902984
gsi+N300+E63,527.4327436
gsi+N300+E76,527.7132577
gsi+N305+E51,496.6403945
gsi+N307+E206,524.6692968
gsi+N307+E5,503.7412543
gsi+N310+E160,557.4658457
gsi+N310+E7,436.3780198
gsi+N310+E70,558.368046
gsi+N32+E48,541.6110655
gsi+N34+E122,493.4786141
gsi+N346+E202,548.1461585
gsi+N369+E202,503.4670715
gsi+N369+E95,513.5343099
gsi+N371+E13,573.8235624
gsi+N385+E104,514.8902373
gsi+N385+E168,570.1013425
gsi+N385+E92,571.7118484
gsi+N388+E172,495.7391198
gsi+N391+E139,432.2735808
gsi+N398+E138,551.0304605
gsi+N398+E15,559.7208905
gsi+N398+E183,519.2240895
gsi+N398+E188,524.6875377
gsi+N434+E138,555.2975954
gsi+N434+E234,496.6498726
gsi+N435+E70,550.8519185
gsi+N446+E76,522.1485358
gsi+N449+E206,534.6263292
gsi+N450+E192,501.053761
gsi+N450+E31,442.3814492
gsi+N450+E92,554.2254238
gsi+N461+E146,551.624781
gsi+N492+E228,533.9780868
gsi+N492+E70,558.3967481
gsi+N515+E29,558.3339564
gsi+N515+E92,580.671346
gsi+N536+E95,530.2238131
gsi+N572+E149,535.0130647
gsi+N599+E139,502.1350133
gsi+N599+E63,509.8116711
gsi+N599+E76,530.5087597
gsi+N599+E92,530.6708357
gsi+N627+E5,514.412514
gsi+N650+E63,501.5054995
gsi+N651+E127,516.0435981
gsi+N651+E192,509.501637
gsi+N651+E63,534.2961911
gsi+N68+E137,545.9879353
gsi+N68+E57,517.0056132
gsi+N697+E130,540.7923019
gsi+N697+E135,530.4138601
gsi+N697+E15,551.2611105
gsi+N697+E51,476.8937242
gsi+N697+E70,555.4113725
gsi+N719+E0,593.2407343
gwg+N1+N117+E168+E70,517.0799909
gwg+N1+N298+E226+E83,558.3631021
gwg+N1+N298+E51+E186,546.0584793
gwg+N1+N386+E43+E230,549.6667497
gwg+N1+N499+E153+E202,353.5374616
gwg+N100+N117+E5+E47,453.9485934
gwg+N100+N285+E53+E109,454.4455025
gwg+N100+N298+E178+E98,457.204565
gwg+N100+N298+E216+E153,513.8176068
gwg+N100+N485+E32+E176,458.0510713
gwg+N100+N60+E50+E222,539.8315393
gwg+N100+N611+E102+E26,494.9799904
gwg+N100+N611+E156+E45,489.5386029
gwg+N100+N639+E160+E67,576.2053345
gwg+N100+N713+E228+E145,485.5286305
gwg+N112+N157+E233+E215,425.2374636
gwg+N112+N225+E112+E163,577.8446378
gwg+N112+N410+E120+E9,471.6627165
gwg+N112+N410+E8+E211,543.90855
gwg+N12+N415+E15+E229,439.8360023
gwg+N12+N415+E70+E90,479.2388927
gwg+N128+N20+E5+E230,488.530969
gwg+N128+N415+E148+E185,432.2465051
gwg+N128+N477+E99+E39,422.0439785
gwg+N128+N579+E38+E5,504.6628629
gwg+N128+N60+E4+E59,422.3341517
gwg+N128+N96+E31+E169,427.7317036
gwg+N13+N333+E41+E208,433.0579489
gwg+N13+N408+E108+E210,536.6102713
gwg+N13+N60+E205+E198,517.6376831
gwg+N136+N25+E202+E82,530.6965865
gwg+N136+N682+E60+E147,382.2785988
gwg+N153+N456+E171+E219,458.2944609
gwg+N153+N592+E34+E14,490.72365
gwg+N153+N610+E2+E151,442.3134441
gwg+N161+N25+E53+E39,462.7184986
gwg+N164+N20+E50+E107,586.3972124
gwg+N164+N410+E226+E211,565.2853756
gwg+N164+N558+E179+E4,436.7023228
gwg+N164+N79+E185+E3,470.8313774
gwg+N164+N80+E234+E202,547.7500089
gwg+N17+N558+E80+E209,420.5887276
gwg+N174+N117+E19+E122,545.7513444
gwg+N174+N245+E150+E26,573.690932
gwg+N174+N321+E151+E4,478.7111868
gwg+N174+N499+E4+E106,433.6754777
gwg+N174+N641+E202+E87,500.530748
gwg+N184+N410+E7+E82,462.0377203
gwg+N193+N117+E229+E217,511.4200869
gwg+N193+N484+E175+E14,76.93110218
gwg+N193+N51+E176+E166,512.2910712
gwg+N194+N117+E99+E104,510.3265768
gwg+N194+N130+E135+E136,413.2551502
gwg+N194+N163+E99+E52,502.4330698
gwg+N194+N176+E132+E118,544.8953267
gwg+N194+N186+E185+E66,486.9035399
gwg+N194+N25+E28+E115,512.5802519
gwg+N194+N477+E51+E88,548.7537175
gwg+N194+N51+E185+E145,443.864578
gwg+N194+N610+E22+E89,473.5382493
gwg+N194+N687+E14+E137,581.0986648
gwg+N2+N485+E168+E119,442.0975135
gwg+N200+N558+E178+E4,434.1252782
gwg+N201+N579+E24+E194,552.3328336
gwg+N201+N579+E24+E90,488.5825651
gwg+N201+N717+E151+E132,462.2481423
gwg+N201+N717+E151+E70,480.3684338
gwg+N202+N117+E8+E79,504.3119324
gwg+N202+N246+E131+E134,421.5873029
gwg+N202+N246+E20+E67,466.3324882
gwg+N202+N611+E111+E83,508.0599043
gwg+N207+N157+E184+E122,450.1338736
gwg+N210+N484+E107+E1,548.2163479
gwg+N210+N713+E168+E192,566.1829032
gwg+N211+N137+E11+E61,487.2371893
gwg+N211+N216+E183+E98,469.0724454
gwg+N211+N245+E211+E183,577.2580227
gwg+N211+N246+E122+E39,446.7706787
gwg+N211+N315+E80+E27,456.3749861
gwg+N211+N416+E96+E208,410.8830216
gwg+N211+N440+E146+E102,464.5069582
gwg+N211+N499+E111+E161,462.4636546
gwg+N211+N499+E38+E5,521.4072417
gwg+N211+N682+E44+E193,536.7007483
gwg+N211+N713+E203+E41,443.6981929
gwg+N211+N81+E171+E222,442.2774345
gwg+N223+N117+E179+E4,491.5108266
gwg+N223+N117+E39+E136,432.37279
gwg+N223+N117+E85+E108,575.75742
gwg+N223+N137+E19+E180,532.7860939
gwg+N223+N137+E19+E183,559.5391375
gwg+N223+N196+E210+E59,496.6676508
gwg+N223+N246+E18+E183,565.8419002
gwg+N223+N246+E19+E38,548.1174572
gwg+N223+N499+E0+E137,156.1441567
gwg+N223+N499+E19+E45,494.9322743
gwg+N223+N579+E137+E185,541.0416341
gwg+N223+N60+E127+E13,508.1824959
gwg+N223+N60+E146+E79,523.3716206
gwg+N223+N60+E36+E188,468.5939095
gwg+N223+N717+E123+E137,552.932128
gwg+N255+N485+E215+E72,534.0307103
gwg+N257+N456+E44+E198,442.1342049
gwg+N257+N473+E113+E2,420.44787
gwg+N257+N473+E218+E137,448.3199478
gwg+N257+N639+E123+E6,485.5008608
gwg+N259+N225+E70+E88,374.2781599
gwg+N259+N386+E52+E11,565.8356498
gwg+N259+N495+E188+E208,513.8245769
gwg+N259+N606+E22+E208,514.0334645
gwg+N263+N19+E136+E161,444.0404927
gwg+N263+N277+E37+E88,584.5646309
gwg+N263+N571+E167+E87,511.4230625
gwg+N263+N80+E23+E182,505.3974757
gwg+N27+N20+E64+E128,466.3811148
gwg+N27+N592+E159+E9,459.8068725
gwg+N282+N456+E5+E13,542.2646705
gwg+N288+N130+E41+E180,556.2283211
gwg+N288+N19+E83+E139,405.4475953
gwg+N288+N473+E105+E66,439.3208903
gwg+N288+N477+E178+E25,96.81931953
gwg+N288+N641+E22+E68,450.4300495
gwg+N288+N81+E217+E119,508.214034
gwg+N288+N81+E217+E36,477.4531001
gwg+N29+N79+E37+E183,481.7848415
gwg+N292+N20+E19+E18,577.735562
gwg+N292+N408+E112+E64,443.0439216
gwg+N292+N410+E86+E64,457.4952367
gwg+N292+N415+E187+E42,414.8647754
gwg+N292+N516+E22+E163,469.6116834
gwg+N292+N96+E183+E96,471.3436424
gwg+N301+N10+E5+E185,513.5896902
gwg+N302+N196+E105+E39,460.4975181
gwg+N302+N196+E148+E99,481.6775256
gwg+N302+N245+E204+E101,543.47009
gwg+N302+N246+E50+E16,562.490973
gwg+N302+N298+E183+E61,454.7402424
gwg+N302+N298+E226+E127,564.5104791
gwg+N302+N298+E5+E32,434.5347574
gwg+N302+N298+E50+E18,538.1937074
gwg+N302+N499+E0+E108,507.0947727
gwg+N302+N499+E5+E7,458.3822403
gwg+N303+N488+E44+E34,553.3392802
gwg+N317+N25+E9+E98,422.361455
gwg+N317+N679+E122+E225,439.9085844
gwg+N317+N679+E50+E80,514.0584942
gwg+N330+N10+E122+E171,562.5183177
gwg+N330+N416+E153+E190,434.5742379
gwg+N330+N488+E156+E161,457.5467111
gwg+N335+N10+E0+E84,527.7789116
gwg+N335+N130+E41+E208,536.2800907
gwg+N335+N19+E43+E174,435.4056969
gwg+N335+N25+E41+E223,469.1497573
gwg+N335+N386+E18+E116,412.1074507
gwg+N355+N277+E186+E173,315.7253292
gwg+N355+N333+E98+E148,528.4377738
gwg+N355+N484+E203+E110,464.612576
gwg+N355+N488+E59+E202,496.3020579
gwg+N355+N495+E152+E149,429.5010828
gwg+N355+N679+E19+E122,506.8358761
gwg+N365+N216+E203+E155,442.3421599
gwg+N365+N246+E212+E138,567.0440166
gwg+N365+N246+E68+E190,535.7414417
gwg+N365+N415+E127+E215,501.9263996
gwg+N365+N440+E222+E161,433.6888852
gwg+N365+N499+E98+E232,447.1682005
gwg+N365+N60+E7+E82,402.2620304
gwg+N365+N641+E41+E90,424.0451316
gwg+N371+N277+E89+E156,187.4789758
gwg+N376+N516+E84+E34,439.3277588
gwg+N387+N19+E47+E95,561.1565248
gwg+N387+N606+E106+E208,443.2344778
gwg+N387+N621+E61+E208,527.8811742
gwg+N399+N117+E24+E181,416.2850795
gwg+N399+N176+E210+E7,497.6081201
gwg+N399+N246+E76+E1,538.4184443
gwg+N399+N408+E210+E39,456.4812408
gwg+N399+N415+E234+E175,459.8351649
gwg+N399+N415+E234+E183,445.4763849
gwg+N399+N499+E10+E64,441.536451
gwg+N399+N516+E169+E203,0
gwg+N399+N579+E170+E161,450.0852246
gwg+N399+N60+E32+E32,520.4761957
gwg+N4+N245+E137+E233,362.7557427
gwg+N4+N298+E0+E19,548.7952126
gwg+N4+N315+E26+E19,584.9282505
gwg+N4+N377+E202+E88,543.5484765
gwg+N4+N415+E0+E68,413.8014526
gwg+N4+N440+E37+E65,325.0593374
gwg+N4+N499+E0+E146,161.0007992
gwg+N4+N499+E19+E183,528.631925
gwg+N4+N499+E203+E206,417.1092784
gwg+N4+N499+E216+E146,150.0491476
gwg+N4+N51+E36+E92,527.1717157
gwg+N409+N19+E185+E156,394.5350627
gwg+N409+N485+E149+E215,527.0440132
gwg+N417+N231+E112+E159,567.8117692
gwg+N417+N231+E3+E194,441.6793321
gwg+N417+N408+E171+E22,495.821584
gwg+N417+N408+E199+E208,527.5184145
gwg+N417+N473+E68+E121,437.4536911
gwg+N417+N571+E5+E161,474.6318458
gwg+N417+N682+E152+E208,548.8493033
gwg+N42+N411+E159+E79,554.1766285
gwg+N42+N495+E223+E196,526.5500628
gwg+N42+N571+E89+E128,287.990027
gwg+N42+N606+E103+E112,477.0331129
gwg+N42+N682+E15+E230,512.608447
gwg+N42+N682+E42+E128,515.4397227
gwg+N420+N277+E45+E43,419.3476539
gwg+N420+N488+E201+E2,464.337619
gwg+N424+N130+E41+E39,444.0071247
gwg+N424+N23+E85+E122,574.7958686
gwg+N424+N23+E85+E94,553.0317446
gwg+N424+N333+E80+E28,412.6881722
gwg+N424+N333+E80+E7,418.6705166
gwg+N424+N416+E4+E174,391.0220355
gwg+N424+N416+E50+E187,439.5533696
gwg+N424+N621+E152+E208,479.5809705
gwg+N424+N687+E2+E111,522.8305187
gwg+N424+N687+E2+E23,519.0518831
gwg+N424+N81+E159+E27,463.4631577
gwg+N44+N130+E211+E86,272.4126344
gwg+N44+N130+E89+E96,483.1806152
gwg+N44+N157+E71+E33,450.2176165
gwg+N44+N415+E187+E42,433.9425647
gwg+N44+N571+E153+E143,416.2996616
gwg+N44+N571+E153+E204,436.8737465
gwg+N445+N196+E12+E208,497.5987473
gwg+N445+N196+E22+E208,467.6235363
gwg+N445+N377+E41+E201,456.7537185
gwg+N445+N411+E175+E98,479.9738086
gwg+N445+N499+E41+E78,440.9841391
gwg+N445+N51+E127+E48,435.0081058
gwg+N445+N60+E192+E47,504.8680977
gwg+N445+N60+E217+E48,555.990347
gwg+N445+N682+E204+E132,555.6627295
gwg+N448+N23+E146+E172,352.4164674
gwg+N448+N23+E190+E172,456.6152142
gwg+N448+N96+E101+E51,486.54879
gwg+N455+N196+E66+E201,524.9449223
gwg+N455+N23+E196+E125,527.2653401
gwg+N455+N474+E72+E16,485.1986651
gwg+N455+N474+E72+E168,487.3738417
gwg+N455+N474+E72+E18,458.0769321
gwg+N455+N495+E165+E156,457.8855745
gwg+N455+N495+E51+E148,382.094426
gwg+N455+N495+E78+E201,480.4972174
gwg+N460+N19+E18+E66,367.222914
gwg+N460+N196+E166+E15,395.068647
gwg+N460+N23+E180+E83,506.7754944
gwg+N460+N571+E18+E178,0
gwg+N460+N639+E32+E152,570.3453385
gwg+N464+N10+E158+E195,490.6921022
gwg+N464+N410+E126+E59,420.1034548
gwg+N464+N416+E149+E104,424.2662573
gwg+N466+N117+E203+E31,537.7597762
gwg+N470+N315+E59+E165,409.1162624
gwg+N470+N60+E41+E165,474.9585351
gwg+N500+N110+E41+E30,499.9138876
gwg+N500+N713+E217+E4,553.5664695
gwg+N503+N225+E25+E150,584.0798553
gwg+N503+N245+E182+E67,550.0694127
gwg+N503+N277+E60+E154,523.8700303
gwg+N503+N477+E25+E81,563.5113161
gwg+N503+N477+E71+E128,590.6551781
gwg+N503+N484+E6+E41,519.1068926
gwg+N503+N495+E145+E114,505.0804432
gwg+N503+N679+E216+E83,461.7045804
gwg+N503+N687+E29+E219,525.8019913
gwg+N512+N10+E47+E45,471.848593
gwg+N512+N110+E57+E176,494.4066521
gwg+N512+N19+E96+E64,512.582283
gwg+N512+N196+E95+E58,466.7941858
gwg+N512+N386+E134+E128,441.6178482
gwg+N512+N386+E162+E134,442.8128628
gwg+N512+N386+E173+E141,420.3028366
gwg+N512+N408+E189+E194,439.7266313
gwg+N512+N416+E211+E82,428.7241547
gwg+N513+N130+E212+E73,237.2386622
gwg+N513+N519+E219+E122,178.150789
gwg+N522+N315+E190+E78,480.2777364
gwg+N522+N499+E83+E92,357.8646208
gwg+N522+N51+E151+E118,338.3514835
gwg+N522+N60+E101+E185,440.0029647
gwg+N522+N60+E31+E206,504.4742336
gwg+N522+N713+E228+E76,367.132086
gwg+N522+N713+E51+E76,9.56E-05
gwg+N524+N19+E78+E59,456.3251994
gwg+N525+N137+E89+E20,509.4462667
gwg+N525+N18+E0+E135,506.8094262
gwg+N525+N23+E38+E230,514.7785309
gwg+N525+N315+E47+E16,427.8134266
gwg+N525+N315+E76+E143,513.6413449
gwg+N525+N321+E77+E42,427.8449221
gwg+N525+N440+E222+E59,450.5431092
gwg+N525+N499+E0+E108,549.1652641
gwg+N525+N499+E4+E176,451.2557938
gwg+N525+N499+E47+E59,433.1866438
gwg+N525+N713+E44+E139,586.3521737
gwg+N538+N20+E84+E56,539.339031
gwg+N538+N611+E98+E80,422.0494539
gwg+N539+N519+E31+E208,427.747294
gwg+N547+N231+E149+E113,512.9509653
gwg+N547+N333+E9+E212,445.1625283
gwg+N551+N163+E84+E155,534.3328868
gwg+N551+N277+E151+E128,446.9748723
gwg+N551+N277+E88+E192,590.1580051
gwg+N557+N25+E0+E224,593.0322208
gwg+N557+N416+E70+E132,463.1126975
gwg+N557+N474+E57+E194,508.9818163
gwg+N557+N495+E2+E208,509.9972493
gwg+N557+N687+E31+E98,438.5554135
gwg+N561+N10+E0+E168,395.1544481
gwg+N561+N110+E61+E10,452.8286748
gwg+N561+N130+E155+E30,510.8384081
gwg+N561+N225+E52+E110,561.8266893
gwg+N561+N484+E48+E47,553.62942
gwg+N561+N485+E128+E43,548.7315067
gwg+N561+N96+E210+E208,444.1329803
gwg+N561+N96+E68+E198,463.0798171
gwg+N561+N96+E87+E198,456.2136342
gwg+N564+N298+E0+E234,544.7510883
gwg+N564+N60+E6+E146,456.2165881
gwg+N575+N117+E203+E139,482.7778232
gwg+N575+N117+E92+E30,520.1800626
gwg+N575+N186+E6+E108,444.8260985
gwg+N575+N60+E203+E73,400.062638
gwg+N580+N19+E149+E111,574.3325119
gwg+N580+N473+E172+E194,413.8650193
gwg+N581+N25+E192+E10,469.2969972
gwg+N581+N410+E130+E195,564.2544332
gwg+N581+N48+E153+E132,497.5930064
gwg+N597+N110+E105+E196,446.5707173
gwg+N597+N117+E92+E141,573.5879209
gwg+N597+N176+E2+E208,490.9387654
gwg+N597+N196+E3+E169,396.7307458
gwg+N597+N246+E189+E190,580.0783041
gwg+N597+N246+E70+E70,449.2056105
gwg+N597+N440+E138+E138,470.7211581
gwg+N597+N51+E66+E70,294.5251171
gwg+N597+N96+E31+E169,470.7245928
gwg+N603+N25+E162+E12,571.2514608
gwg+N603+N416+E135+E155,476.6720234
gwg+N603+N477+E168+E82,542.3622304
gwg+N603+N488+E120+E94,552.6562227
gwg+N614+N25+E166+E169,474.1599014
gwg+N614+N410+E166+E169,450.1380312
gwg+N616+N10+E219+E136,594.2528265
gwg+N616+N25+E192+E174,546.7385599
gwg+N616+N440+E9+E208,491.8937888
gwg+N618+N10+E92+E156,489.0835842
gwg+N618+N60+E87+E67,505.9002663
gwg+N62+N117+E19+E18,484.6455572
gwg+N62+N245+E203+E145,468.1570048
gwg+N62+N246+E202+E168,366.1234405
gwg+N62+N246+E50+E31,483.8867557
gwg+N62+N320+E201+E39,463.1722342
gwg+N62+N51+E233+E57,383.2929359
gwg+N62+N579+E19+E88,359.0110564
gwg+N62+N60+E228+E128,532.2665497
gwg+N62+N60+E50+E228,164.0601485
gwg+N623+N176+E42+E208,538.4786059
gwg+N623+N713+E83+E4,468.2432906
gwg+N624+N477+E203+E31,460.2048999
gwg+N624+N679+E110+E48,491.5880182
gwg+N654+N176+E0+E89,352.3016877
gwg+N654+N386+E134+E163,424.3046583
gwg+N654+N558+E5+E178,435.5333338
gwg+N665+N231+E14+E208,292.9217597
gwg+N68+N110+E135+E9,505.0984962
gwg+N68+N25+E5+E155,505.9816784
gwg+N688+N386+E111+E215,478.0710169
gwg+N688+N416+E113+E42,427.7724043
gwg+N7+N245+E199+E180,501.6721829
gwg+N710+N474+E70+E129,545.7775759
gwg+N718+N682+E13+E139,552.6055685
gwg+N718+N682+E132+E48,546.0314442
gwg+N87+N456+E209+E80,432.352334
gwg+N90+N196+E0+E183,317.355502
gwg+N90+N225+E187+E48,490.5514328
gwg+N90+N456+E102+E163,462.5592349
gwg+N90+N473+E57+E39,461.930661
gwg+N90+N516+E88+E114,557.9046879
gwg+N91+N440+E24+E151,435.8010679
gwg+N91+N713+E196+E29,441.1759666
gwg+N93+N333+E182+E159,506.592087
gwg+N99+N117+E111+E13,530.9517618
gwg+N99+N519+E147+E20,547.7433721
hbo+N109+E63,559.9053707
hbo+N156+E166,499.7091575
hbo+N156+E175,513.2800342
hbo+N156+E73,500.5572737
hbo+N161+E63,493.1315443
hbo+N164+E189,486.9983637
hbo+N172+E76,480.4141477
hbo+N172+E95,494.8676262
hbo+N238+E185,474.3128898
hbo+N303+E127,457.0292122
hbo+N305+E145,416.868217
hbo+N305+E44,473.9710542
hbo+N310+E146,494.2391278
hbo+N310+E175,509.0343823
hbo+N310+E66,487.7687355
hbo+N346+E127,501.6177638
hbo+N371+E44,488.5699628
hbo+N448+E73,465.640388
hbo+N490+E201,401.7484907
hbo+N492+E38,431.6601074
hbo+N599+E95,454.7142141
hbo+N627+E88,502.6268582
hbo+N651+E173,494.648709
hbo+N671+E212,465.6210787
hbo+N671+E95,491.6391267
hbo+N710+E162,458.7873318
hbo+N710+E19,452.8205518
hbo+N93+E166,446.2570002
hbr+N111+N132+E44+E181,486.1755222
hbr+N111+N443+E178+E145,500.6169976
hbr+N120+N224+E137+E205,407.8479069
hbr+N120+N443+E203+E220,482.6133253
hbr+N120+N443+E87+E88,401.551507
hbr+N120+N64+E226+E102,242.6680607
hbr+N120+N672+E94+E106,507.6828981
hbr+N124+N224+E183+E127,493.6171572
hbr+N124+N84+E13+E226,397.9568673
hbr+N131+N166+E41+E186,457.0788489
hbr+N131+N199+E31+E102,347.6452599
hbr+N131+N443+E160+E51,447.9389745
hbr+N140+N374+E5+E120,459.2943213
hbr+N141+N224+E137+E206,441.962497
hbr+N141+N443+E127+E51,467.7425987
hbr+N141+N443+E3+E228,513.8308137
hbr+N141+N655+E226+E155,395.700604
hbr+N149+N389+E197+E56,482.3749847
hbr+N166+N38+E197+E36,478.74995
hbr+N169+N582+E41+E189,524.5003013
hbr+N175+N224+E182+E0,452.0187519
hbr+N175+N224+E50+E183,509.6838779
hbr+N175+N350+E226+E4,479.2006903
hbr+N175+N443+E160+E57,524.9484665
hbr+N175+N462+E89+E139,305.6174193
hbr+N175+N632+E89+E20,500.5785482
hbr+N175+N664+E226+E33,499.1016685
hbr+N178+N443+E102+E102,373.557618
hbr+N209+N175+E226+E155,406.1025983
hbr+N209+N368+E194+E126,509.3205063
hbr+N21+N281+E89+E25,415.1593203
hbr+N21+N545+E89+E4,477.827869
hbr+N21+N715+E217+E148,453.5021848
hbr+N212+N21+E204+E12,496.3071545
hbr+N212+N21+E94+E72,446.6693497
hbr+N212+N224+E88+E57,494.546133
hbr+N212+N443+E88+E183,505.8432821
hbr+N224+N166+E181+E110,513.2177878
hbr+N224+N629+E51+E25,486.7733906
hbr+N226+N224+E3+E0,486.2539179
hbr+N226+N443+E185+E18,486.4641335
hbr+N228+N21+E142+E104,522.0789938
hbr+N228+N229+E183+E96,534.0735328
hbr+N228+N236+E143+E0,480.2389096
hbr+N228+N588+E202+E154,545.0511233
hbr+N228+N642+E176+E138,484.2586847
hbr+N241+N21+E44+E118,427.1726443
hbr+N241+N545+E217+E83,499.4131023
hbr+N249+N350+E110+E23,510.7968242
hbr+N249+N431+E198+E146,232.2380695
hbr+N249+N586+E197+E86,421.8300591
hbr+N26+N578+E153+E14,451.7891956
hbr+N261+N443+E149+E13,519.6234973
hbr+N261+N578+E153+E64,512.3657858
hbr+N262+N430+E51+E25,339.9948489
hbr+N262+N443+E185+E79,412.061646
hbr+N262+N636+E40+E57,373.9158525
hbr+N262+N672+E58+E95,398.0515882
